0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127
-0.1464446634054184,0.10816358774900436,0.05850053206086159,-0.046816200017929084,-0.030488641932606694,-0.03188813477754593,0.01298610493540764,-0.0778452605009079,0.13140881061553955,-0.016576912254095078,0.26823028922080994,-0.03977217525243759,-0.2035660296678543,-0.10012105107307434,0.02791857346892357,0.06609978526830672,-0.047489430755376816,-0.13360047340393064,0.008577056229114529,-0.027233332395553592,0.060067091137170785,-0.02092721313238144,0.0010997885838150976,0.11611048877239227,-0.14685460925102234,-0.32275211811065674,-0.10611812770366667,-0.12035543471574785,-0.045409224927425385,-0.191214457154274,-0.0719260573387146,0.10014264285564424,-0.17768050730228424,-0.07515297830104828,-0.01689046435058117,0.1493416726589203,-0.01565411314368248,-0.009847015142440796,0.17826411128044128,0.06019752100110054,-0.11672523617744444,-0.0349823459982872,0.013588046655058859,0.34228476881980896,0.13373714685440066,-0.027700083330273628,0.04699494317173958,0.046810317784547806,0.06952274590730667,-0.2134770005941391,0.06116374209523201,0.10628879070281982,0.17138263583183289,0.05823139473795892,0.022266380488872528,-0.10316911339759828,0.004781829193234444,0.053009599447250366,-0.19746825098991394,0.08314412087202072,0.03007680922746658,-0.13037899136543274,-0.06520802527666092,-0.009423927403986454,0.2544659376144409,0.10012204945087433,-0.07692299038171768,-0.1213299110531807,0.1275440901517868,-0.09735769033432007,-0.04535087943077088,0.12008146941661835,-0.13137227296829224,-0.1836785972118377,-0.17922453582286835,0.15246783196926114,0.3231170475482941,0.08346826583147049,-0.1886160224676132,0.08782455325126648,-0.1523302048444748,-0.07442677766084671,-0.04258862137794495,0.017345283180475242,-0.025717709213495255,0.13522033393383026,-0.14151591062545776,0.07276318967342378,0.2157495319843292,-0.02001069113612175,0.015385768376290796,0.2355781048536301,-0.01386979967355728,0.04476286470890045,0.0891503393650055,0.012571212835609913,-0.034081120043992996,0.008669289760291576,-0.1030334010720253,-0.030171150341629982,0.05049195140600205,-0.15023861825466156,-0.03789592906832695,0.053448852151632316,-0.2761275470256805,0.1352659910917282,0.0030958917923271656,-0.03490152955055237,-0.04151703417301178,-0.02707437425851822,-0.11529389768838882,-0.0519181415438652,0.14899539947509766,-0.3342305123806,0.12454769760370255,0.16068491339683533,0.057500291615724564,0.11774276942014696,0.016013644635677338,0.008993230760097505,0.05095246061682701,-0.061621617525815964,-0.10756390541791916,-0.021803157404065132,0.12086351960897446,-0.0054903095588088036,-0.014694862999022009,0.026956047862768173
-0.16350501775741574,0.10834208875894548,0.12180866301059726,-0.04240737855434418,-0.07600461691617966,-0.06666518747806549,-0.09534402936697006,-0.07941640168428421,0.06073872745037079,-0.06480680406093597,0.3207291662693024,-0.030590496957302094,-0.1898966133594513,-0.0549248605966568,-0.03765881061553955,0.07311370968818665,-0.10139872133731842,-0.07466951012611389,-0.008049819618463516,-0.021017337217926986,0.07096672058105469,0.03001755848526955,0.05479002371430397,0.08717969059944153,-0.15847262740135193,-0.36201921105384827,-0.1030554100871086,-0.04003646969795227,0.0399632640182972,-0.09884769469499588,0.021077614277601242,0.02044251188635826,-0.10333165526390076,0.012205483391880987,0.008472954854369164,0.08654962480068208,-0.046256985515356064,-0.06599798798561096,0.2558758854866028,0.028924353420734406,-0.15503017604351044,0.05028378218412399,0.0383949838578701,0.3306069374084473,0.1523071676492691,0.02028363011777401,0.051413554698228836,-0.08431171625852585,0.11403371393680573,-0.23195917904376984,0.10191669315099716,0.1729179620742798,0.09846966713666916,0.046899132430553436,0.12311926484107973,-0.1154906302690506,0.05075116828083992,0.12263870239257812,-0.14601661264896393,0.06599591672420503,0.0033452073112130165,-0.004177220165729523,0.0904361680150032,-0.05309998616576195,0.18574091792106628,0.09731578081846236,-0.10445418208837508,-0.1073681265115738,0.04111975431442261,-0.14207617938518524,-0.0770917683839798,0.1104183867573738,-0.13993296027183533,-0.1707550287246704,-0.3211278915405273,0.0984637886285782,0.3511327803134918,0.1568441390991211,-0.17682872712612152,0.02692681923508644,-0.02716533280909061,-0.06789747625589371,0.08238617330789566,0.05494457855820657,-0.15118373930454254,-0.05551065877079964,-0.12601952254772186,0.013271255418658257,0.20546424388885492,0.024116182699799538,-0.04582078754901886,0.2378755956888199,0.04910123348236084,0.06339056044816971,0.07163876295089723,0.03720482811331749,-0.14818909764289856,-0.0067443703301250935,-0.07609593868255615,0.012661130167543888,0.023140255361795425,-0.08860363066196443,0.027375649660825733,0.12996339797973633,-0.2486918866634369,0.12077859044075012,-0.023532390594482425,-0.04142158851027489,0.02104790508747101,0.10131291300058363,-0.1522139012813568,-0.07386425137519836,0.09905433654785156,-0.2567031979560852,0.16010217368602753,0.1698358952999115,0.10635489225387572,0.1238660365343094,0.15288874506950378,0.02642524428665638,-0.026688899844884872,0.04915861040353775,-0.013146224431693554,-0.019527282565832138,0.03425082564353943,-0.02096464671194553,0.0577433817088604,0.017789991572499275
-0.10153234750032424,0.1926758587360382,0.006233497988432646,-0.06934621185064316,-0.06554808467626573,0.0010745865292847157,-0.10947784036397934,-0.10106328129768373,0.13201798498630524,-0.06503283977508545,0.28697270154953003,0.04343854635953903,-0.2194093018770218,-0.092981219291687,-0.03280129283666612,0.08872804045677185,-0.12911953032016754,-0.0423036590218544,-0.12726064026355746,-0.0251521859318018,0.038177259266376495,0.01037328876554966,0.11020591855049132,0.028227526694536213,-0.08613087981939316,-0.3950594961643219,-0.16113732755184176,-0.06668995320796968,0.06748805195093155,-0.1237279698252678,-0.009008597582578659,-0.06574875116348268,-0.18772786855697632,-0.0909329429268837,0.028565127402544018,-0.03403612971305847,-0.1171531155705452,-0.05520906671881677,0.20922909677028656,-0.038802534341812134,-0.05909754708409309,0.0455462820827961,0.03846266493201257,0.23613733053207397,0.21348412334918976,0.09092378616333008,0.13096919655799866,-0.12020768225193025,0.12927938997745514,-0.20637062191963199,0.1056482195854187,0.09956710040569304,0.12394709885120392,0.06569535285234451,0.13212402164936066,-0.15186291933059692,-0.04196600615978241,0.15447016060352325,-0.13972696661949158,0.11191914230585097,-0.009945589117705822,-0.012169316411018372,-0.06922931224107742,-0.05421743169426918,0.2504645586013794,0.10278315842151642,-0.1553627997636795,-0.18018686771392825,0.17870596051216125,-0.11246564984321594,0.06417281925678253,0.12600669264793396,-0.10639034956693648,-0.2241804301738739,-0.23034703731536865,0.09878584742546084,0.37224042415618896,0.171003520488739,-0.13410186767578125,-0.0011354293674230571,-0.1307680904865265,-0.03907791152596474,-0.05652954429388046,0.007524588145315647,-0.12959985435009005,-0.04507537931203842,-0.08778318017721176,0.0721096396446228,0.2080608755350113,-0.03595168516039848,-0.07070913165807724,0.2700098752975464,0.004130915738642216,0.07000821828842163,0.019975636154413223,0.05142747238278389,-0.16104108095169067,-0.04290078952908516,-0.08159893751144409,0.023130174726247787,0.03737493231892586,-0.08765740692615509,-0.0005676522850990295,0.08500409871339798,-0.0932721197605133,0.14216674864292145,-0.06587722897529602,0.02077355608344078,-0.04132601991295815,0.012711221352219582,-0.15982431173324585,-0.060885049402713776,0.12946361303329468,-0.3053415417671204,0.2311509847640991,0.13303060829639435,0.06047577410936356,0.14908376336097715,0.09096918255090714,0.06273442506790161,0.04549913853406906,-0.005784026347100736,-0.09880462288856506,-0.07861582189798355,0.04969364032149315,-0.014109991490840912,0.07199695706367493,-0.0015942440368235113
-0.10960672050714493,0.047238077968358994,0.03403707966208458,0.026963092386722558,-0.05975679308176041,-0.03601057454943657,-0.009774385020136831,-0.04574257880449295,0.20339612662792209,-0.11370933055877686,0.2024775594472885,-0.02221041545271873,-0.19884054362773887,-0.022080304101109505,-0.039757441729307175,0.11102451384067537,-0.11314424127340315,-0.12061399221420288,-0.04455110430717468,-0.11078718304634094,-0.0026517461519688372,0.032881580293178565,0.005587548948824407,0.11865773051977158,-0.12799353897571564,-0.3797132670879364,-0.06421515345573425,-0.11728641390800475,0.1401393860578537,-0.11592157185077667,-0.04781804978847504,0.07899651676416397,-0.14126496016979218,-0.06949549913406372,0.0700208991765976,0.08499610424041748,0.005905081983655689,-0.04416099190711975,0.2405874878168106,0.06251015514135361,-0.12367396801710127,-0.016187036409974098,0.034963838756084435,0.35407206416130066,0.13308869302272794,0.07533370703458786,0.049009479582309716,-0.043358005583286285,0.17720873653888702,-0.2662472426891327,0.044691361486911774,0.1473287045955658,0.025523511692881584,0.03283989429473877,0.10996096581220627,-0.1443716138601303,-0.013190548866987228,0.09982416778802873,-0.21468915045261386,0.1959095597267151,0.06821215152740479,-0.01853618398308754,-0.016620587557554245,-0.023767976090312004,0.18543516099452967,0.062353026121854775,-0.1199292168021202,-0.14422407746315002,0.10601441562175752,-0.2611876726150513,0.008888673037290573,0.10142767429351808,-0.08770285546779633,-0.18505337834358213,-0.251507967710495,0.07660949975252151,0.44408366084098816,0.21649608016014105,-0.06001926586031914,0.03931591659784317,-0.011989018879830836,-0.08332103490829468,0.11900057643651962,0.09170497953891754,-0.07202938199043274,-0.038314521312713616,-0.07364532351493835,0.044388368725776665,0.21827302873134613,0.10696014016866684,-0.05138368904590607,0.21059733629226685,-0.05717241391539574,0.050901152193546295,-0.024993104860186573,0.06339288502931595,-0.2004764378070832,-0.03131813183426857,-0.09416884928941728,-0.0317409448325634,0.02173788100481033,-0.021468445658683773,0.06249246373772621,0.10134386271238327,-0.16020774841308594,0.10249070823192596,-0.10391779989004137,-0.004368271678686142,0.004134237766265869,0.09916197508573532,-0.1873949021100998,-0.029266320168972005,0.12516844272613525,-0.2381727993488312,0.1690431386232376,0.17533934116363525,0.09094513207674026,0.08685486763715744,0.0807480737566948,-0.024685213342308998,0.07256469130516052,0.0059268013574183,-0.10630729794502257,-0.0961659848690033,-0.011370673775672913,-0.08143686503171921,0.05299732834100723,-0.055558357387781136
-0.15984249114990234,0.04834279417991638,0.04172855615615845,0.025048257783055302,-0.1011245995759964,-0.06886433064937593,0.027007807046175003,-0.015589715912938118,0.12542928755283356,-0.054125115275382996,0.2132013738155365,-0.036154285073280334,-0.2510543763637543,-0.048585195094347,-0.0537324883043766,0.1101302057504654,-0.11140336841344832,-0.0807756632566452,-0.07338734716176988,-0.10914979130029676,0.062267929315567024,-0.014908656477928163,0.019476501271128654,0.11288802325725555,-0.12262137234210968,-0.3892162442207336,-0.07333251088857651,-0.10893701016902924,0.05579902976751328,-0.12331467866897584,0.07888871431350708,0.04348613694310188,-0.11341237276792525,-0.04025549441576004,-0.014813574962317944,0.1038469895720482,-0.07079987972974777,-0.0858994722366333,0.2292236089706421,-0.008797593414783478,-0.1239357739686966,-0.04272230714559555,0.012863056734204292,0.3342282474040985,0.13886758685112,0.05310999974608421,0.09153777360916138,-0.06604071706533432,0.15216019749641418,-0.2914664447307587,0.05132761597633362,0.14556975662708282,0.01503833755850792,0.028735592961311337,0.16998273134231567,-0.08649197220802307,0.01800684817135334,0.16889047622680664,-0.1886083334684372,0.09357907623052596,-0.017056340351700783,0.0397295206785202,-0.014332105405628681,-0.10708256810903548,0.16471832990646362,0.053983598947525024,-0.10311321914196014,-0.08354894816875458,0.13141758739948273,-0.245890274643898,-0.039424579590559006,0.1439184695482254,-0.07819352298974991,-0.23667995631694794,-0.2824045717716217,0.07944697141647339,0.4559345543384552,0.239727646112442,-0.08523731678724289,0.008661770261824131,-0.02693863585591316,-0.07161778211593628,0.13144046068191528,0.04523176327347755,-0.09209565073251724,-0.025946004316210747,-0.1403903216123581,0.0559237077832222,0.18329867720603946,0.04498397558927536,-0.06525047868490219,0.21098873019218445,0.02805144153535366,0.016878923401236534,0.008020729757845402,0.02555201388895512,-0.15495799481868744,0.004437322728335857,-0.1101199835538864,-0.06639011204242706,0.12331391125917435,-0.037855152040719986,0.02400451153516769,0.03988625481724739,-0.14505666494369507,0.11827169358730315,-0.05564853176474571,-0.0019455496221780773,-0.012151222676038742,0.01885572262108326,-0.2151980698108673,0.025124769657850262,0.17847196757793427,-0.23909105360507965,0.12605066597461698,0.1724730134010315,0.01871992275118828,0.10863246768712996,0.10409241914749147,-0.005152689293026924,-0.012563890777528286,-0.07331078499555588,-0.12461139261722565,-0.039661850780248635,0.05159826949238777,-0.029016517102718364,0.06149101257324219,-0.05329318344593048
-0.10923732072114943,0.042733579874038696,0.04953240975737572,-0.06993036717176437,-0.02101984247565269,-0.07483857870101929,0.03404936566948892,-0.00851343385875225,0.18053148686885834,-0.006658253259956837,0.2263672649860382,-0.09856784343719482,-0.2262857407331467,-0.09042641520500183,-0.0833532065153122,0.080079086124897,-0.14203815162181854,-0.1547846496105194,-0.06550818681716919,-0.1028108298778534,0.05328671634197235,-0.007316485047340394,0.012355070561170578,0.073990598320961,-0.1635608673095703,-0.3677433133125305,-0.09354151040315628,-0.13862687349319458,0.02235708758234977,-0.09637995809316637,0.0465536005795002,0.05851998925209045,-0.18498142063617706,-0.08937548846006392,-0.01049592811614275,0.029191218316555027,0.07463379204273224,-0.05289458110928536,0.2301099151372909,0.010880821384489536,-0.10124018043279648,0.0173991359770298,0.05515383929014206,0.3363803327083588,0.1310238391160965,0.07040132582187653,0.006181897595524788,0.041626118123531335,0.060658201575279236,-0.3002631366252899,0.10790993273258208,0.13862580060958862,0.09522855281829834,-0.008617550134658812,0.12588946521282196,-0.09341976046562196,-0.013381063006818295,0.1358185112476349,-0.2215082049369812,0.09736911952495576,-0.005321473814547062,0.016698144376277924,-0.03324059769511223,-0.0707835927605629,0.21600903570652008,0.11916009336709975,-0.12450264394283295,-0.041080832481384284,0.15988992154598236,-0.16849814355373385,0.005791358184069395,0.02359428815543652,-0.1081145405769348,-0.12079335004091266,-0.3089108765125275,0.1186506375670433,0.4586010277271271,0.12584108114242554,-0.15776070952415466,0.035086315125226974,-0.07374496757984161,0.006811539642512797,0.06076252833008766,-0.02480610087513924,-0.1485191136598587,-0.010398948565125464,-0.1082739233970642,0.043846480548381805,0.14362291991710666,0.08392927050590515,-0.09409858286380768,0.17524583637714386,-0.023901863023638725,0.002321894280612469,0.04806706309318543,0.016883207485079762,-0.05256938934326172,-0.040305707603693015,-0.09225863963365556,0.09848686307668686,0.05977807193994523,-0.07053946703672409,-0.03440365195274353,0.11712156236171722,-0.17331010103225708,0.00541969109326601,-0.014818539842963219,-0.09521414339542388,-0.03734201937913895,0.1205914169549942,-0.12198670208454132,-0.06958356499671936,0.1247546449303627,-0.28684911131858826,0.1189449355006218,0.1737765371799469,-0.004777418915182352,0.1298643797636032,0.013540960848331451,0.010031241923570631,0.02231613360345364,0.01945498026907444,-0.09642601758241652,-0.10160786658525467,0.03062088042497635,-0.017473982647061348,0.061712294816970825,0.04969051107764244
-0.09878965467214584,0.07066395878791809,0.0869518294930458,-0.061090655624866486,-0.09393869340419768,-0.027528336271643642,-0.09370242059230804,-0.02911724150180817,0.13009722530841827,-0.046432483941316605,0.2424752712249756,-0.044347040355205536,-0.1951274871826172,0.08949342370033264,-0.133319154381752,0.10870453715324402,-0.1441345363855362,-0.08060884475708008,-0.10448041558265686,-0.09082018584012984,0.03671327605843544,0.06466841697692871,-0.024964826181530952,0.11420030891895296,-0.09533029794692993,-0.3012795448303223,-0.07015961408615112,-0.10543352365493774,-0.008247971534729004,-0.13579659163951874,0.02824773639440536,0.04325563833117485,-0.16739295423030853,-0.06451915204524994,0.022129543125629425,0.04526225477457047,0.03203922882676125,-0.020939651876688004,0.20075833797454834,-0.013682642951607704,-0.1328052431344986,0.116289421916008,0.10733485221862793,0.3158756196498871,0.1664375215768814,0.11562692373991013,-0.028131844475865364,-0.06077789515256881,0.09994340687990187,-0.2298974245786667,0.13413597643375394,0.1388944387435913,0.10300452262163162,0.06289515644311905,0.07623226195573808,-0.1660420149564743,0.027521703392267227,0.1321057677268982,-0.1379275619983673,0.14125481247901914,0.07251027226448059,-0.05361681431531906,0.0510437972843647,-0.05749896168708801,0.18907026946544647,0.05512145906686783,-0.09797760099172592,-0.1109314262866974,0.06290203332901001,-0.1478760540485382,-0.06366079300642014,0.04617318883538246,-0.1320752501487732,-0.16202059388160706,-0.2859366834163666,0.12107741832733156,0.4167008399963379,0.15741269290447235,-0.20425783097743988,0.07034255564212799,-0.011316997930407524,-0.0406671017408371,0.0830225721001625,0.02841724269092083,-0.08427049219608307,-0.07219979912042618,-0.09163267910480499,0.037634916603565216,0.2110913246870041,0.06105194985866546,-0.055174946784973145,0.21172837913036344,-0.03128018975257873,-0.02301833592355252,0.050167128443717963,0.060075081884860985,-0.14318810403347015,-0.008643351495265959,-0.1481710970401764,0.020521447062492367,0.005830757785588503,-0.01924709230661392,-0.03633077815175057,0.06571543961763382,-0.18706651031970972,0.08838824927806854,-0.05716130137443544,-0.04793209210038185,-0.03957068920135498,0.11409001052379608,-0.16844086349010468,-0.04580360651016235,0.21475490927696228,-0.21326115727424624,0.21140284836292267,0.14666512608528134,0.09728072583675383,0.13710913062095642,0.12716244161128998,0.06107375025749207,0.030746288597583767,0.04625391215085983,-0.1219877079129219,-0.08698267489671707,0.09656981378793716,-0.035670101642608636,0.13274338841438293,0.06137034296989441
-0.06908708810806274,0.041655179113149636,0.05774156004190445,-0.06355256587266922,-0.07667454332113266,-0.03171844035387038,-0.05456461012363434,-0.031082823872566227,0.13243116438388824,-0.04119155555963516,0.21441808342933646,0.013219970278441906,-0.12734095752239227,0.07825563848018646,-0.1522846221923828,0.10185515880584717,-0.13556993007659912,-0.06734694540500641,-0.1355661004781723,-0.04511934518814087,0.011656487360596657,0.07371053099632263,-0.07007455825805664,0.0941060483455658,-0.101970337331295,-0.25182807445526123,-0.07199040055274962,-0.11595790088176727,0.0023748036473989487,-0.14910955727100372,0.020387236028909683,0.020010415464639664,-0.1371498703956604,-0.031120406463742256,0.04058006405830383,0.0705210343003273,0.04051685705780983,-0.049048718065023415,0.1619594842195511,0.04471658170223236,-0.11671132594347,0.13271817564964294,0.12912610173225406,0.3434557318687439,0.19385914504528048,0.09926483780145644,-0.019950026646256447,-0.026126833632588387,0.1417335569858551,-0.25008538365364075,0.12166040390729906,0.05091513693332672,0.12793847918510434,0.07069705426692963,0.132905974984169,-0.17930661141872406,-0.002042621374130249,0.1319800466299057,-0.15089167654514313,0.1305646002292633,0.03497251495718956,0.02314683608710766,0.020366240292787552,-0.06348084658384323,0.1770159900188446,0.10065789520740508,-0.12389646470546722,-0.06719930469989778,0.0838916078209877,-0.17437545955181122,-0.052884384989738464,-0.018839284777641296,-0.0971163958311081,-0.13462091982364655,-0.2158205807209015,0.1229437291622162,0.4035537540912628,0.1869639009237289,-0.20139050483703613,0.03208160400390625,0.0015617895405739546,-0.0455598458647728,0.05819761753082275,-0.011222061701118946,-0.07082733511924744,-0.05662928149104119,-0.06639674305915833,0.026343893259763718,0.2239503711462021,0.06631903350353241,0.016084879636764526,0.18497465550899506,-0.058422841131687164,-0.09055832028388976,-0.008674335666000843,0.009391041472554209,-0.16626238822937012,0.03426717221736908,-0.1296716332435608,0.006828447803854942,0.005745370872318746,-0.03128959238529205,0.0054661217145621785,0.07928062975406648,-0.20544765889644626,0.0879376083612442,-0.039076145738363266,-0.0671393945813179,-0.004297090694308281,0.11832039058208466,-0.17063024640083313,-0.014412546530365944,0.19630925357341766,-0.1928427368402481,0.2337835431098938,0.1247199848294258,0.06405095010995865,0.10589773207902907,0.09168250113725662,0.048830360174179084,0.05409165471792221,0.06540902704000473,-0.10614114999771118,-0.10740604996681212,0.049484670162200935,-0.054836392402648926,0.09160664677619934,0.03442210331559181
-0.15988017618656158,0.035623162984848016,0.03555295616388321,-0.000430641695857048,-0.11608902364969255,-0.07315507531166078,0.02556680701673031,-0.011218350380659105,0.11578643321990968,-0.046326670795679085,0.19792599976062766,-0.06023339554667473,-0.2373872548341751,-0.03889261931180954,-0.05031420662999153,0.08798471093177795,-0.07719532400369644,-0.11670248210430145,-0.10435812175273897,-0.1046488806605339,0.04597322642803192,-0.05052726343274117,-0.0035288201179355383,0.09564146399497986,-0.10329641401767732,-0.3855675160884857,-0.049102939665317535,-0.08993232250213623,0.07028967142105103,-0.14002123475074768,0.0824236273765564,0.05138634517788887,-0.142672598361969,-0.05888033285737038,-0.03917766734957695,0.07208054512739183,-0.07212280482053758,-0.0956735834479332,0.23403358459472656,-0.03836813569068909,-0.15299172699451447,-0.05492675304412842,0.008875618688762188,0.3005264103412628,0.16643962264060974,0.025472387671470642,0.06459373980760574,-0.05220170319080353,0.12824618816375732,-0.3118361234664917,0.022829879075288773,0.14970767498016355,-0.00034299399703741074,0.030724354088306424,0.1305311918258667,-0.06296072900295258,0.01820322498679161,0.17312629520893094,-0.20146822929382324,0.08485887944698334,-0.02831355854868889,-0.0075281746685504905,-0.05113226175308228,-0.1366453915834427,0.18270543217659,0.07136905193328857,-0.09623271971940994,-0.10718153417110443,0.11587035655975345,-0.2367568463087082,-0.04363725334405899,0.12786324322223666,-0.07099143415689467,-0.2210502177476883,-0.2944151759147644,0.0920407697558403,0.42761391401290894,0.21837013959884646,-0.08238039165735245,0.0519963800907135,-0.03423154726624489,-0.06243768334388732,0.11103387176990508,0.026330573484301567,-0.10152095556259157,-0.029467247426509857,-0.10392270982265472,0.05189070850610733,0.18048274517059326,0.046219944953918464,-0.08323042839765549,0.175857275724411,-0.007444141432642938,0.025487694889307026,0.01463286206126213,0.03518867865204811,-0.12843511998653412,0.0018292670138180254,-0.10925430059432983,-0.04200316593050957,0.14383931457996368,-0.03626381233334541,0.03595152869820595,0.04671800881624222,-0.12631909549236298,0.10840411484241486,-0.0629180371761322,0.01888908073306084,0.013475201092660429,-0.004257557913661003,-0.18239696323871613,0.010883125476539137,0.1694011092185974,-0.2390639781951905,0.152851864695549,0.17170512676239014,0.03891896456480026,0.09975874423980713,0.1297357976436615,-0.03405030071735382,0.007768690586090088,-0.027559794485569,-0.13286545872688293,-0.018066961318254467,0.07754885405302048,-0.024640697985887527,0.06357153505086899,-0.03636763617396355
-0.03328360617160797,0.10331924259662628,0.03956235945224762,-0.0008617171552032232,-0.055934380739927285,0.03244122490286827,-0.06792660057544707,-0.0552365742623806,0.15088611841201782,-0.07033369690179825,0.3037630319595337,-0.02616741694509983,-0.26407355070114136,-0.0003362474963068962,0.0977831557393074,0.08233805000782013,-0.04443541914224625,-0.06844636797904967,-0.14775672554969788,-0.015667546540498734,0.001351706450805068,0.06708259135484695,0.04280564934015274,0.11438335478305815,-0.1578182578086853,-0.3266400694847107,-0.06993962824344635,-0.13358543813228607,-0.0038260482251644135,-0.123478963971138,-0.04148625954985618,0.044655293226242065,-0.1350025236606598,-0.024526996538043026,0.05103293806314469,0.0418805256485939,-0.09042169153690338,-0.07621507346630096,0.2694251835346222,-0.01407687459141016,-0.16080023348331451,0.013756257481873035,0.0649431124329567,0.2200502157211304,0.12225456535816193,-0.035295087844133384,0.10307209938764572,-0.06195895746350288,0.1036505177617073,-0.18517647683620453,0.1364731341600418,0.160683274269104,0.1806584596633911,0.12482160329818726,0.12802955508232114,-0.16516976058483124,-0.008034821599721909,0.17522746324539185,-0.1906428635120392,0.14697502553462982,0.10524705052375792,0.023012928664684296,-0.057689908891916275,-0.08011367172002792,0.18527796864509585,0.15317177772521973,-0.10995110869407654,-0.2164861559867859,0.08940340578556061,-0.16284224390983582,-0.08612760156393051,0.18358999490737915,-0.17946404218673706,-0.23857031762599945,-0.2086455523967743,0.06296563148498535,0.27131086587905884,0.1497890204191208,-0.2124190330505371,-0.006579810753464699,-0.005969142075628042,-0.09832169860601424,-0.010234303772449492,0.01928513683378696,-0.035542860627174384,-0.037716370075941086,-0.02959374338388443,0.06750872731208801,0.25921061635017395,0.03953671455383302,-0.001394965103827417,0.25079941749572754,0.013790586963295937,-0.05633083358407021,0.028400843963027,0.012512854300439358,-0.0503821037709713,-0.04609014466404915,-0.1034150943160057,0.04713862389326096,-0.043764203786849976,-0.11489129066467285,-0.033688444644212716,0.01873838901519776,-0.22348214685916895,0.1867329180240631,-0.03542511910200119,-0.011585693806409836,-0.00637403130531311,0.07199878245592117,-0.17991767823696134,-0.00017605314496904612,0.222715824842453,-0.2930755019187927,0.2138608694076538,0.07101678848266603,0.12054234743118285,0.059523049741983414,0.006281648762524128,0.11076568067073822,0.02369339019060135,0.0031582964584231377,-0.19650964438915253,-0.09440790861845016,0.06439433991909027,-0.04982976242899895,0.026904430240392685,0.02365878224372864
