,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127
cb_falsa_digital_7,-0.12123537063598633,0.02029232308268547,0.07656890153884888,-0.03146805241703987,-0.06720413267612457,0.0017980411648750305,-0.013325555250048637,-0.05792078748345375,0.18129459023475647,0.02231438457965851,0.18006646633148193,-0.037738993763923645,-0.20627827942371368,-3.6312034353613853e-05,-0.06504504382610321,0.05216841399669647,-0.10953371226787567,-0.10680410265922546,-0.06453394889831543,-0.03145093843340874,0.0554879866540432,-0.021476591005921364,0.049921806901693344,0.09437653422355652,-0.16244250535964966,-0.3541800081729889,-0.06478852033615112,-0.15429329872131348,0.012525680474936962,-0.07898826152086258,-0.058418773114681244,0.06851118803024292,-0.17928951978683472,-0.11209255456924438,-0.026651274412870407,0.13573220372200012,-0.07992120832204819,-0.11078128218650818,0.20216485857963562,0.06110721081495285,-0.11256615072488785,0.04196277633309364,0.06458728760480881,0.26840949058532715,0.17389988899230957,0.09490422904491425,0.030774246901273727,-0.0187891386449337,0.08163905888795853,-0.25581711530685425,0.07885795831680298,0.1651134043931961,0.12535183131694794,0.10183427482843399,0.12842540442943573,-0.19635340571403503,0.08877405524253845,0.12822003662586212,-0.19815705716609955,0.134383425116539,-0.054142680019140244,0.008838530629873276,0.08188030123710632,-0.02465047873556614,0.20389799773693085,0.12533290684223175,-0.0138398427516222,-0.033833958208560944,0.1276543289422989,-0.11008895188570023,-0.07753162831068039,0.03762851655483246,-0.15612082183361053,-0.2318113148212433,-0.22182345390319824,0.06390975415706635,0.36038216948509216,0.18871520459651947,-0.18870766460895538,0.04869043454527855,-0.06925202161073685,-0.08168100565671921,0.059899408370256424,0.010492786765098572,-0.08091852068901062,-0.022439023479819298,-0.11510559916496277,-0.04241199791431427,0.20531325042247772,0.045082155615091324,-0.02386726438999176,0.21889755129814148,0.022993959486484528,-0.02538856863975525,0.06940722465515137,-0.03202488645911217,-0.12791630625724792,0.06117580831050873,-0.182852104306221,-0.07918547093868256,0.029457401484251022,-0.08517752587795258,-0.00783519446849823,0.035319145768880844,-0.27924230694770813,0.041524313390254974,0.022328436374664307,-0.0910361036658287,-0.02658427320420742,-0.0026976275257766247,-0.16287510097026825,0.009722908958792686,0.205377995967865,-0.2772395610809326,0.21370376646518707,0.23229098320007324,0.09283830970525742,0.16590841114521027,0.09763739258050919,-0.0077477190643548965,0.049194157123565674,0.02463272586464882,-0.10668203234672546,-0.040594443678855896,0.07896891236305237,-0.003225564956665039,0.019758833572268486,0.094685859978199
cb_falsa_digital_8,-0.11457507312297821,0.02652614191174507,0.07133976370096207,-0.03485127165913582,-0.06574781239032745,0.003902214113622904,-0.007938487455248833,-0.06031367927789688,0.17165051400661469,0.02996153011918068,0.1909807175397873,-0.0398578867316246,-0.21315428614616394,0.009528880938887596,-0.08704859018325806,0.053000010550022125,-0.1043168306350708,-0.11765290796756744,-0.07615306228399277,-0.04106646031141281,0.06831385940313339,-0.013357702642679214,0.03340667858719826,0.11518526077270508,-0.16423875093460083,-0.3393145799636841,-0.051501475274562836,-0.15120907127857208,0.014658748172223568,-0.08636092394590378,-0.05216618999838829,0.07230634242296219,-0.1945050060749054,-0.11361972987651825,-0.01740221679210663,0.1286003291606903,-0.06450434029102325,-0.12006143480539322,0.20386028289794922,0.06766048073768616,-0.11323905736207962,0.056937120854854584,0.07165201008319855,0.28646811842918396,0.16597989201545715,0.09237884730100632,0.034765176475048065,-0.018485531210899353,0.0896371528506279,-0.2611020803451538,0.06244935095310211,0.16620860993862152,0.13815659284591675,0.09910643100738525,0.11433228105306625,-0.21342843770980835,0.08927343785762787,0.12313559651374817,-0.19927258789539337,0.14115914702415466,-0.060780055820941925,0.006974570453166962,0.0843377485871315,-0.032161083072423935,0.19972020387649536,0.120574451982975,-0.017617618665099144,-0.04605301469564438,0.13495531678199768,-0.11762771755456924,-0.08700620383024216,0.04484088718891144,-0.1605149358510971,-0.21990227699279785,-0.23401883244514465,0.06346896290779114,0.37215909361839294,0.1879955530166626,-0.19706520438194275,0.048549287021160126,-0.06758087128400803,-0.056822218000888824,0.056793197989463806,0.00791892409324646,-0.08817452192306519,-0.01822599396109581,-0.11989910155534744,-0.03744204342365265,0.2213851660490036,0.054545581340789795,-0.041383251547813416,0.21962541341781616,0.025567108765244484,-0.029566936194896698,0.07216886430978775,-0.022579122334718704,-0.13107800483703613,0.059058383107185364,-0.18123981356620789,-0.06229273974895477,0.018528612330555916,-0.07268369942903519,-0.003101422917097807,0.05200723931193352,-0.2794501483440399,0.0318053737282753,0.008365416899323463,-0.09119920432567596,-0.03792805224657059,0.01648722216486931,-0.16902779042720795,0.010089652612805367,0.196244478225708,-0.2813487648963928,0.21664424240589142,0.23927095532417297,0.10177530348300934,0.1493207961320877,0.1014096736907959,-0.020946647971868515,0.056480277329683304,0.02938408963382244,-0.11084868013858795,-0.06023683771491051,0.08389925956726074,-0.013455080799758434,0.020599694922566414,0.08532854169607162
cb_falsa_digital_9,-0.1092301607131958,0.05973341688513756,0.1069897934794426,-0.01895146444439888,-0.036998018622398376,0.02570761926472187,-0.03658297285437584,-0.051413703709840775,0.17910827696323395,-0.009835808537900448,0.21791374683380127,-0.041030868887901306,-0.20754751563072205,-0.02394869551062584,-0.06561894714832306,0.07025953382253647,-0.12286671996116638,-0.09626227617263794,-0.05501949414610863,-0.04070955514907837,0.05854746699333191,0.02477586641907692,0.036064840853214264,0.06723779439926147,-0.17763566970825195,-0.40468618273735046,-0.07058225572109222,-0.12472011148929596,0.011402400210499763,-0.10261382162570953,-0.05581292137503624,0.0650055855512619,-0.17302799224853516,-0.06952252984046936,-0.02239157445728779,0.12663103640079498,-0.06825588643550873,-0.08747159689664841,0.18196488916873932,0.07466009259223938,-0.12056353688240051,0.03188880532979965,0.07777494192123413,0.30787473917007446,0.19054484367370605,0.09135482460260391,0.019554603844881058,-0.0591132789850235,0.08778182417154312,-0.244412362575531,0.07973016053438187,0.18741700053215027,0.09249254316091537,0.1311887800693512,0.14160555601119995,-0.17716671526432037,0.08308275043964386,0.12423655390739441,-0.18334074318408966,0.11046238988637924,-0.033657073974609375,0.03359923139214516,0.09644780308008194,-0.01588033325970173,0.1944555640220642,0.09088614583015442,-0.037569593638181686,-0.07525946199893951,0.08612383157014847,-0.13819767534732819,-0.07826205343008041,0.04700450226664543,-0.14366519451141357,-0.23828358948230743,-0.2684093117713928,0.08084695041179657,0.3759720027446747,0.18429988622665405,-0.1932711899280548,0.049858734011650085,-0.05874305218458176,-0.11250923573970795,0.10929057002067566,0.02912122569978237,-0.08807234466075897,-0.03648772090673447,-0.11160198599100113,-0.028760133311152458,0.2250882387161255,0.057423658668994904,-0.012638821266591549,0.2231883704662323,0.00443105585873127,-0.028443343937397003,0.05933564901351929,0.003959497436881065,-0.16037115454673767,0.09668003767728806,-0.17167280614376068,-0.06273486465215683,0.011847389861941338,-0.09354007244110107,-0.016545996069908142,0.06294145435094833,-0.3009350895881653,0.09958287328481674,0.03356429934501648,-0.08493474870920181,0.006146004423499107,0.008367281407117844,-0.18166425824165344,-0.0030832812190055847,0.20332591235637665,-0.30479681491851807,0.20002305507659912,0.23291254043579102,0.10980468988418579,0.17713332176208496,0.11338294297456741,0.03011457994580269,0.02607988752424717,0.02546766586601734,-0.11124738305807114,-0.030131064355373383,0.05495327711105347,-0.020013295114040375,-0.0007677609100937843,0.06195738911628723
cb_falsa_digital_10,-0.08681575953960419,0.05469328910112381,0.11932417005300522,-0.0473904125392437,-0.06848043203353882,-0.008687897585332394,-0.052040524780750275,-0.05507133901119232,0.13167746365070343,-0.021503519266843796,0.20467855036258698,-0.042244039475917816,-0.26520395278930664,-0.006547607481479645,-0.040947042405605316,0.07199044525623322,-0.10788284987211227,-0.11302156746387482,-0.07602603733539581,-0.04573081433773041,0.07440714538097382,0.048447925597429276,0.06073787063360214,0.09608334302902222,-0.16020692884922028,-0.34409427642822266,-0.08406747132539749,-0.08580857515335083,-0.0045905644074082375,-0.09207111597061157,-0.06995020061731339,0.00799779873341322,-0.16821986436843872,-0.061121419072151184,-0.008064532652497292,0.1254095882177353,-0.0752825140953064,-0.1505279690027237,0.15505948662757874,0.05443667992949486,-0.11548525094985962,0.023663833737373352,0.06552670896053314,0.2589646875858307,0.19879856705665588,0.09051257371902466,0.013019615784287453,-0.04519160836935043,0.04337718337774277,-0.2299036979675293,0.05611862242221832,0.1798618584871292,0.08838224411010742,0.10373517125844955,0.11164894700050354,-0.16893064975738525,0.07387226074934006,0.16940516233444214,-0.1927468627691269,0.07890904694795609,-0.08186991512775421,-0.0062613338232040405,0.09405185282230377,-0.013062472455203533,0.1726733297109604,0.11051429808139801,-0.04267500713467598,-0.07314758002758026,0.09525318443775177,-0.1722329556941986,-0.11603852361440659,0.04581250995397568,-0.16198082268238068,-0.20605742931365967,-0.25734493136405945,0.0065640639513731,0.31447169184684753,0.15864501893520355,-0.20279231667518616,0.025470830500125885,-0.010699460282921791,-0.06569083780050278,0.08901190757751465,0.0387159064412117,-0.0812290757894516,-0.027187222614884377,-0.14791493117809296,0.006686742417514324,0.2262304276227951,0.009680165909230709,-0.025421012192964554,0.24563482403755188,0.038534875959157944,-0.024077624082565308,0.0890444740653038,0.010625450871884823,-0.10929804295301437,0.047175824642181396,-0.17821793258190155,-0.05829069763422012,0.027682218700647354,-0.05376497656106949,-0.033982954919338226,0.06046566739678383,-0.23802733421325684,0.035875044763088226,0.03857036679983139,-0.10868259519338608,-0.039169423282146454,-0.034974366426467896,-0.1689358502626419,-0.02826579101383686,0.19034120440483093,-0.2609274387359619,0.17383383214473724,0.26311933994293213,0.08383743464946747,0.1381424516439438,0.07755234837532043,-0.008811316452920437,0.03493889793753624,-0.020768631249666214,-0.09140954166650772,-0.0431787371635437,0.06075294315814972,-0.004641016013920307,0.043559931218624115,0.052540961652994156
cp_falsa_digital_1,-0.10153234750032425,0.1926758587360382,0.006233497988432646,-0.06934621185064316,-0.06554808467626572,0.0010745865292847157,-0.10947784036397934,-0.10106328129768372,0.13201798498630524,-0.06503283977508545,0.28697270154953003,0.04343854635953903,-0.2194093018770218,-0.09298121929168701,-0.03280129283666611,0.08872804045677185,-0.12911953032016754,-0.0423036590218544,-0.12726064026355743,-0.025152185931801796,0.038177259266376495,0.01037328876554966,0.11020591855049133,0.02822752669453621,-0.08613087981939316,-0.3950594961643219,-0.16113732755184174,-0.06668995320796967,0.06748805195093155,-0.12372796982526779,-0.009008597582578659,-0.06574875116348267,-0.18772786855697632,-0.0909329429268837,0.02856512740254402,-0.03403612971305847,-0.1171531155705452,-0.05520906671881676,0.20922909677028656,-0.038802534341812134,-0.059097547084093094,0.0455462820827961,0.03846266493201256,0.23613733053207397,0.21348412334918976,0.09092378616333008,0.13096919655799866,-0.12020768225193024,0.12927938997745514,-0.20637062191963196,0.1056482195854187,0.09956710040569305,0.12394709885120392,0.06569535285234451,0.13212402164936066,-0.15186291933059692,-0.04196600615978241,0.15447016060352325,-0.13972696661949158,0.11191914230585098,-0.009945589117705822,-0.012169316411018372,-0.06922931224107742,-0.05421743169426918,0.2504645586013794,0.10278315842151642,-0.1553627997636795,-0.18018686771392822,0.17870596051216125,-0.11246564984321594,0.06417281925678253,0.12600669264793396,-0.10639034956693649,-0.2241804301738739,-0.23034703731536865,0.09878584742546082,0.37224042415618896,0.171003520488739,-0.13410186767578125,-0.0011354293674230576,-0.1307680904865265,-0.03907791152596474,-0.05652954429388046,0.007524588145315647,-0.12959985435009003,-0.04507537931203842,-0.08778318017721176,0.0721096396446228,0.2080608755350113,-0.03595168516039848,-0.07070913165807724,0.2700098752975464,0.004130915738642216,0.07000821828842163,0.019975636154413223,0.05142747238278389,-0.16104108095169067,-0.04290078952908516,-0.08159893751144409,0.023130174726247787,0.03737493231892586,-0.08765740692615509,-0.0005676522850990295,0.08500409871339798,-0.0932721197605133,0.14216674864292145,-0.06587722897529602,0.02077355608344078,-0.041326019912958145,0.012711221352219582,-0.15982431173324585,-0.060885049402713776,0.12946361303329468,-0.30534154176712036,0.23115098476409912,0.13303060829639435,0.060475774109363556,0.14908376336097717,0.09096918255090714,0.06273442506790161,0.04549913853406906,-0.005784026347100735,-0.09880462288856506,-0.07861582189798355,0.04969364032149315,-0.014109991490840912,0.07199695706367493,-0.0015942440368235111
cp_falsa_digital_2,-0.09854459017515182,0.17528194189071655,0.02528807520866394,-0.041187044233083725,-0.09762728214263916,0.019654180854558945,-0.09730608016252518,-0.11491154134273529,0.16057850420475006,-0.09326965361833572,0.2852514684200287,0.06582192331552505,-0.20995227992534637,-0.05861307308077812,-0.06273221224546432,0.10373933613300323,-0.1251494437456131,-0.03893514350056648,-0.12771844863891602,-0.03291713446378708,0.04151454195380211,0.045767731964588165,0.12083932012319565,0.03328118473291397,-0.07841908931732178,-0.40025031566619873,-0.15086840093135834,-0.05966375768184662,0.0928085520863533,-0.13213981688022614,-0.04107920825481415,-0.07641106098890305,-0.16906629502773285,-0.06675322353839874,0.017121488228440285,-0.05644842982292175,-0.06421132385730743,-0.06115037575364113,0.2230636477470398,-0.023128578439354897,-0.0910753458738327,0.03903565555810928,0.03201845660805702,0.2259199321269989,0.18738599121570587,0.05626197159290314,0.1275728940963745,-0.1273626834154129,0.09632795304059982,-0.20016604661941528,0.12292318046092987,0.0884823128581047,0.11967796832323074,0.050272975116968155,0.11228033900260925,-0.14539478719234467,-0.07321594655513763,0.1569714993238449,-0.1111699640750885,0.13024573028087616,0.02404843643307686,-0.020847398787736893,-0.07608509063720703,-0.036475133150815964,0.22970110177993774,0.12413817644119263,-0.14595720171928406,-0.19268253445625305,0.14160481095314026,-0.1363004744052887,0.024171773344278336,0.0785151943564415,-0.10075708478689194,-0.2019127607345581,-0.2535465657711029,0.0934479832649231,0.40709424018859863,0.18635888397693634,-0.17985394597053528,-0.01322112325578928,-0.12346939742565155,-0.02489786222577095,-0.0102833341807127,0.04542193189263344,-0.12229999154806137,-0.040876392275094986,-0.08853846788406372,0.0811740905046463,0.18961764872074127,-0.016998259350657463,-0.08103417605161667,0.2702236771583557,0.01583070680499077,0.07474566996097565,0.016968393698334694,0.08372251689434052,-0.15698124468326569,-0.04318259283900261,-0.06584743410348892,0.032834481447935104,0.04421190172433853,-0.044549498707056046,0.015995429828763008,0.1027674525976181,-0.1059204563498497,0.15338198840618134,-0.07867692410945892,-0.006025670096278191,0.0031227366998791695,0.040067158639431,-0.13792797923088074,-0.07042967528104782,0.12213951349258423,-0.27281567454338074,0.2188105583190918,0.1392897367477417,0.04929371178150177,0.16956877708435059,0.08083068579435349,0.08558002859354019,0.0567505806684494,0.017953302711248398,-0.08955016732215881,-0.08156336098909378,0.03725555166602135,-0.043894533067941666,0.07859941571950912,0.005236926022917032
cp_falsa_digital_3,-0.1287795454263687,0.1714361160993576,0.013522295281291008,-0.05350745469331741,-0.049000129103660583,-0.0013256832025945187,-0.11422817409038544,-0.08337682485580444,0.14002282917499542,-0.05821014195680618,0.2788483202457428,0.08601152151823044,-0.2264750450849533,-0.08102834224700928,-0.037059519439935684,0.0957302376627922,-0.1260378062725067,-0.06599855422973633,-0.124092236161232,-0.03828974813222885,0.044826798141002655,-0.000764867989346385,0.09961351752281189,0.048295240849256516,-0.12160764634609222,-0.35710132122039795,-0.14529740810394287,-0.08186003565788269,0.034909430891275406,-0.17173893749713898,-0.022099796682596207,-0.09776253253221512,-0.201630637049675,-0.07827313989400864,0.01649128645658493,-0.03259802237153053,-0.06152844429016113,-0.06163838505744934,0.20810547471046448,-0.02720286324620247,-0.09379774332046509,0.051969822496175766,0.0617181695997715,0.228851780295372,0.24589893221855164,0.07147572934627533,0.09694434702396393,-0.09561559557914734,0.12168135493993759,-0.22300860285758972,0.11631493270397186,0.07411747425794601,0.15641427040100098,0.04497150331735611,0.12958306074142456,-0.16100026667118073,-0.064768485724926,0.15744000673294067,-0.12009253352880478,0.10045529156923294,-0.017765019088983536,-4.4148415327072144e-05,-0.08610255271196365,-0.049279313534498215,0.226320281624794,0.11764633655548096,-0.16859294474124908,-0.170004203915596,0.157673180103302,-0.13017180562019348,0.04832543432712555,0.1391972005367279,-0.09741050004959106,-0.2270706444978714,-0.23213863372802734,0.09893351048231125,0.3886445462703705,0.17988185584545135,-0.17146465182304382,0.00603076908737421,-0.11624171584844589,-0.029784347862005234,-0.06364203244447708,0.02405061200261116,-0.11807067692279816,-0.025778189301490784,-0.07229870557785034,0.07375748455524445,0.20214109122753143,0.021007822826504707,-0.06633339077234268,0.25469064712524414,-0.0016069971024990082,0.06605716049671173,0.020438261330127716,0.06241828575730324,-0.14203688502311707,-0.054556991904973984,-0.07537103444337845,0.006796936504542828,0.01875913143157959,-0.050504036247730255,-0.00180445471778512,0.09189710766077042,-0.10593600571155548,0.12405999004840851,-0.06198328733444214,0.009855277836322784,-0.029365135356783867,0.05326838046312332,-0.1272478997707367,-0.053505975753068924,0.10672071576118469,-0.316465824842453,0.20770114660263062,0.14308279752731323,0.026136111468076706,0.12532202899456024,0.07222826033830643,0.06339636445045471,0.05442972108721733,0.019846918061375618,-0.11632713675498962,-0.07344569265842438,0.04496045038104057,-0.059295859187841415,0.10443323105573654,-0.012010136619210243
cp_falsa_digital_4,-0.10097778588533401,0.17994770407676697,0.05366918444633484,-0.026399338617920876,-0.08568359911441803,0.005723701789975166,-0.09538862109184265,-0.09159904718399048,0.15566173195838928,-0.07545216381549835,0.2801489531993866,0.0637684017419815,-0.2010837197303772,-0.03408746421337128,-0.08338803052902222,0.12344042211771011,-0.13632513582706451,-0.029573608189821243,-0.13872845470905304,-0.03158538416028023,0.030670061707496643,0.05364178866147995,0.1137188971042633,0.040409497916698456,-0.05765384063124657,-0.3932986259460449,-0.13992072641849518,-0.043477240949869156,0.11513888835906982,-0.13336040079593658,-0.05677196383476257,-0.07782407104969025,-0.1787755787372589,-0.07208316028118134,0.021136682480573654,-0.06521086394786835,-0.04694197326898575,-0.06908033788204193,0.22011280059814453,-0.016407890245318413,-0.08830645680427551,0.04866773635149002,0.03787901997566223,0.2398250699043274,0.20207293331623077,0.07519273459911346,0.10929176211357117,-0.1320730745792389,0.10718484967947006,-0.2093667834997177,0.13087855279445648,0.08687026798725128,0.11829308420419693,0.0658065527677536,0.09227451682090759,-0.16112245619297028,-0.06470811367034912,0.1573752760887146,-0.12939611077308655,0.13199962675571442,0.02079014480113983,-0.014850366860628128,-0.06895186007022858,-0.04113131761550903,0.2215493768453598,0.1278073638677597,-0.14462384581565857,-0.19784757494926453,0.14426517486572266,-0.14195622503757477,0.0472310408949852,0.07177302241325378,-0.0975126326084137,-0.1927836686372757,-0.2577848434448242,0.10299398750066757,0.3927253484725952,0.1890006959438324,-0.1847286969423294,-0.0206889845430851,-0.10481642931699753,-0.025700140744447708,-0.010589847341179848,0.05535343661904335,-0.13061556220054626,-0.05198901146650314,-0.08268509805202484,0.07697869837284088,0.18067865073680878,-0.0020726583898067474,-0.08335848897695541,0.2646332085132599,0.014420039020478725,0.05319221690297127,0.009986991994082928,0.09686391800642014,-0.1674841046333313,-0.03610432147979736,-0.07885231822729111,0.03339210897684097,0.0391068160533905,-0.02676338143646717,0.011468740180134773,0.10888899117708206,-0.10179506242275238,0.15658332407474518,-0.08390820026397705,-0.0073436894454061985,0.003913245163857937,0.03517553210258484,-0.13198572397232056,-0.07227445393800735,0.121894970536232,-0.2516091763973236,0.23370227217674255,0.14073631167411804,0.05228998512029648,0.1645887941122055,0.06799653172492981,0.09687420725822449,0.060187261551618576,0.02719702199101448,-0.0810006707906723,-0.08036225289106369,0.046622615307569504,-0.06351980566978455,0.0872405469417572,0.006608463823795319
cp_falsa_digital_5,-0.10041516274213791,0.20013876259326935,0.015916423872113228,-0.04915399104356766,-0.0714673399925232,0.020943833515048027,-0.11494112759828568,-0.10749103873968124,0.15592552721500397,-0.07251009345054626,0.29034388065338135,0.0823793038725853,-0.21330803632736206,-0.07344847917556763,-0.05551547557115555,0.10814979672431946,-0.13716723024845123,-0.046980541199445724,-0.12916208803653717,-0.024209847673773766,0.024718912318348885,0.037854380905628204,0.1143287867307663,0.04375919699668884,-0.07466450333595276,-0.39166948199272156,-0.1396857053041458,-0.0669170618057251,0.07842680811882019,-0.13236506283283234,-0.044461287558078766,-0.0903254970908165,-0.18338555097579956,-0.07450168579816818,0.01356219220906496,-0.05571158975362778,-0.05196327716112137,-0.040324077010154724,0.2240166813135147,-0.021214650943875313,-0.09109658747911453,0.03971552103757858,0.04205474257469177,0.2256927788257599,0.22203798592090607,0.06922470778226852,0.11242052167654037,-0.11651899665594101,0.08181369304656982,-0.2067028433084488,0.12917426228523254,0.09175670892000198,0.1244971752166748,0.04127895087003708,0.11388204991817474,-0.16201241314411163,-0.08636604994535446,0.15015093982219696,-0.10382413864135742,0.10522665828466415,-0.0005547748878598213,-0.01012466847896576,-0.06911731511354446,-0.025662444531917572,0.23913206160068512,0.12016194313764572,-0.14844904839992523,-0.18081794679164886,0.1433587223291397,-0.13222351670265198,0.03318054974079132,0.07867306470870972,-0.08591457456350327,-0.1983846127986908,-0.26155513525009155,0.09264789521694183,0.38780659437179565,0.1807299554347992,-0.1896628439426422,0.006093118339776993,-0.13149452209472656,-0.045783575624227524,-0.018472401425242424,0.029383603483438492,-0.12006871402263641,-0.0435861237347126,-0.09281324595212936,0.07051099091768265,0.1849483698606491,-0.0015873163938522339,-0.059646137058734894,0.2675129473209381,-0.001462545245885849,0.06757526099681854,0.021781176328659058,0.09240424633026123,-0.15798163414001465,-0.04026815667748451,-0.07555796205997467,0.019811026751995087,0.03976625204086304,-0.032526757568120956,0.014837360940873623,0.10837416350841522,-0.11530201882123947,0.1268153190612793,-0.0671394020318985,-0.002899063751101494,0.003551056608557701,0.04715345427393913,-0.12562339007854462,-0.08638401329517365,0.12867747247219086,-0.2696115970611572,0.2174167037010193,0.13157691061496735,0.017661234363913536,0.15989047288894653,0.0921417847275734,0.08699061721563339,0.05155593529343605,0.01056290790438652,-0.09939845651388168,-0.07573077827692032,0.03441725671291351,-0.04939494654536247,0.09327790141105652,0.013490131124854088
cp_falsa_digital_6,-0.0968637764453888,0.17685574293136597,0.043241582810878754,-0.04293917492032051,-0.0734635517001152,0.012348519638180733,-0.10277817398309708,-0.09812729805707932,0.16540472209453583,-0.08622821420431137,0.28390437364578247,0.0601506307721138,-0.21276742219924927,-0.05139991268515587,-0.07639231532812119,0.11377725005149841,-0.12690487504005432,-0.033177994191646576,-0.15052548050880432,-0.043702028691768646,0.042568985372781754,0.060410961508750916,0.107728011906147,0.031599562615156174,-0.0832103043794632,-0.39189964532852173,-0.13424146175384521,-0.045497190207242966,0.10047518461942673,-0.13172262907028198,-0.05166301503777504,-0.0734224021434784,-0.18307724595069885,-0.07470288872718811,0.032326847314834595,-0.05337643623352051,-0.03455837443470955,-0.05748962610960007,0.22474467754364014,-0.004875455982983112,-0.10679300129413605,0.055397480726242065,0.041836753487586975,0.23218940198421478,0.20590287446975708,0.06178378686308861,0.09513367712497711,-0.1333940625190735,0.10995710641145706,-0.21493898332118988,0.12344247847795486,0.09667772054672241,0.11754032969474792,0.06014580652117729,0.11034250259399414,-0.16293318569660187,-0.07963301986455917,0.16859063506126404,-0.1304996758699417,0.12030163407325745,0.016495777294039726,-0.03296009451150894,-0.07431261241436005,-0.0481349416077137,0.21401482820510864,0.12329912185668945,-0.16652745008468628,-0.19539876282215118,0.14106999337673187,-0.1330186426639557,0.04950418323278427,0.08183158189058304,-0.08966436982154846,-0.19317865371704102,-0.27261796593666077,0.11067880690097809,0.4057208299636841,0.19020934402942657,-0.2006823718547821,-0.016351060941815376,-0.123056560754776,-0.026399051770567894,-0.0077121928334236145,0.05360277369618416,-0.11646547168493271,-0.04389568418264389,-0.0656219869852066,0.06723867356777191,0.17542052268981934,0.00569660309702158,-0.0810333788394928,0.27597567439079285,0.0037556272000074387,0.07184366881847382,0.00765883456915617,0.09755078703165054,-0.18389925360679626,-0.05475512146949768,-0.08235927671194077,0.0322401188313961,0.02522023767232895,-0.03347786143422127,0.020075008273124695,0.11224853992462158,-0.10671436786651611,0.15080851316452026,-0.0738447830080986,-0.017126992344856262,0.00422811321914196,0.04510735720396042,-0.12229553610086441,-0.07548609375953674,0.11566577851772308,-0.28079015016555786,0.2278498113155365,0.14150744676589966,0.05405213683843613,0.17337051033973694,0.09128828346729279,0.08520880341529846,0.06531357020139694,0.029205352067947388,-0.07999296486377716,-0.08944962918758392,0.03787897527217865,-0.05569757521152496,0.08684448897838593,-0.002371081616729498
cp_falsa_digital_7,-0.12653318047523499,0.17648839950561523,0.012655941769480705,-0.07314436137676239,-0.08228015154600143,0.014402415603399277,-0.1339460164308548,-0.09897283464670181,0.14304551482200623,-0.06571720540523529,0.2960200309753418,0.07435734570026398,-0.21127153933048248,-0.08532217890024185,-0.02872367389500141,0.10469790548086166,-0.1480594128370285,-0.06699793040752411,-0.11993875354528427,-0.05093507096171379,0.026378678157925606,0.014473671093583107,0.08606750518083572,0.06927738338708878,-0.12852324545383453,-0.37997421622276306,-0.1388646513223648,-0.0803067684173584,0.04409293085336685,-0.16519367694854736,-0.02396196871995926,-0.09845680743455887,-0.19016133248806,-0.08284996449947357,0.03069724515080452,-0.020815879106521606,-0.05911000072956085,-0.05436449497938156,0.21708813309669495,-0.03312317654490471,-0.0960213914513588,0.06126813590526581,0.0763876736164093,0.2356759011745453,0.238717183470726,0.07846523076295853,0.09381736814975739,-0.08434037864208221,0.13717001676559448,-0.22507759928703308,0.12790775299072266,0.0848659798502922,0.14298374950885773,0.04666277393698692,0.13759933412075043,-0.16108110547065735,-0.08399716019630432,0.17047664523124695,-0.10671424865722656,0.10674100369215012,-0.01835445500910282,-0.005787927657365799,-0.05368476361036301,-0.05572980269789696,0.24231953918933868,0.11618789285421371,-0.16534970700740814,-0.16567057371139526,0.1440451592206955,-0.12488581240177155,0.028877073898911476,0.12125851213932037,-0.10075275599956512,-0.21072043478488922,-0.2567236125469208,0.10494972765445709,0.3995361328125,0.17547467350959778,-0.19437935948371887,-0.0213167667388916,-0.1033177524805069,-0.046345435082912445,-0.05180229991674423,0.02154921367764473,-0.1063113659620285,-0.046973180025815964,-0.07592571526765823,0.06520918011665344,0.2237834632396698,0.02397816628217697,-0.05043517425656319,0.27507948875427246,0.007513317279517651,0.07139885425567627,0.02727901190519333,0.08132230490446091,-0.1628352254629135,-0.06493477523326874,-0.07734706997871399,0.013624587096273899,0.01606621965765953,-0.041859742254018784,0.006859259679913521,0.10625361651182175,-0.1222689226269722,0.1374378651380539,-0.063206247985363,4.215072840452194e-05,-0.03814923018217087,0.07530581951141357,-0.12716811895370483,-0.07390395551919937,0.12954801321029663,-0.2990531027317047,0.20896679162979126,0.14742349088191986,0.04053393378853798,0.1416447013616562,0.06812387704849243,0.05724933743476868,0.04177715629339218,0.02088303118944168,-0.0891122967004776,-0.08475947380065918,0.033036645501852036,-0.06861402094364166,0.10174466669559479,0.002626586239784956
